Country,Year,Month,Date,Population_Millions,GDP_Billion_USD,GDP_Per_Capita_USD,CO2_Emissions_Million_Tons,Carbon_Footprint_Per_Capita_Tons,Air_Quality_Index_Avg,Waste_Recycling_Rate_Percentage,Deforestation_Rate_Hectares_Per_Year,Total_Energy_Consumption_TWh,Renewable_Energy_Share_Percentage,Solar_Generation_TWh,Wind_Generation_TWh,Hydro_Generation_TWh,Other_Renewable_Generation_TWh,Fossil_Fuel_Generation_TWh,Installed_Renewable_Capacity_GW,EV_Sales_Percentage_of_New_Cars,Green_Policy_Strength_Index,Policy_Count_Last_5_Yrs,Investment_in_Renewables_Billion_USD,Renewable_Energy_Subsidies_Billion_USD,Green_Jobs_Created,Average_Electricity_Price_USD_per_kWh,Green_Marketing_Spend_Per_Capita_USD,Public_Green_Awareness_Score,Sustainability_Score
USA,2019,3,2019-03-01,319.0,18737.035,58714.88,4378.675,15.09,87.1,43.86,623.16,9380.687,56.17,438.546,482.386,102.398,43.958,342.632,1276.772,24.03,6.25,22,18.459,3.916,57814,0.13,0.15,9.01,49.36
USA,2019,4,2019-04-01,320.0,18736.67,58638.13,4379.77,15.08,89.1,44.06,317.833,8429.55,57.35,443.193,403.069,61.012,40.164,299.44,1325.008,23.71,6.16,20,18.493,3.606,58171,0.13,0.14,9.46,50.46
USA,2019,5,2019-05-01,320.0,18722.672,58566.63,4379.446,15.07,88.59,44.43,496.137,8422.125,57.55,485.22,363.453,61.351,40.493,297.324,1330.324,24.67,5.78,19,18.455,3.824,57775,0.13,0.15,9.41,53.01
USA,2019,6,2019-06-01,319.0,18752.569,58711.2,4379.05,15.08,81.14,42.6,561.476,9373.014,60.47,614.814,377.402,104.239,47.323,307.944,1397.845,23.81,6.36,21,18.535,3.814,57995,0.13,0.15,9.63,51.76
USA,2019,7,2019-07-01,320.0,18739.547,58613.09,4378.868,15.07,83.7,43.91,614.245,10304.403,58.32,600.754,350.718,124.101,50.03,358.441,1348.879,24.54,6.08,20,18.114,3.567,57725,0.13,0.16,9.66,51.66
USA,2019,8,2019-08-01,319.0,18710.972,58696.39,4380.402,15.12,87.5,43.95,618.482,11224.029,58.63,603.738,438.264,134.28,54.763,385.675,1336.012,23.84,6.07,19,18.286,3.608,57911,0.13,0.15,9.77,51.85
USA,2019,9,2019-09-01,320.0,18725.277,58607.16,4379.52,15.08,84.28,44.13,612.663,10293.095,57.42,493.401,444.102,88.52,49.315,365.169,1304.388,22.56,6.54,19,18.785,3.71,58083,0.14,0.15,9.8,55.75
USA,2019,10,2019-10-01,319.0,18740.573,58725.21,4379.944,15.1,,,515.287,9371.096,57.79,406.816,451.888,98.742,45.121,329.896,1326.101,24.09,6.33,21,18.142,3.655,57686,0.13,0.15,9.78,51.7
USA,2019,11,2019-11-01,320.0,18749.839,58662.82,4378.706,15.07,87.52,42.81,364.735,8432.658,58.17,327.525,449.933,61.414,40.754,293.763,1331.13,22.94,,20,18.504,3.655,57738,0.13,0.15,9.76,52.8
USA,2019,12,2019-12-01,319.0,18728.132,58629.26,4379.034,15.08,89.17,42.64,541.202,9357.662,56.34,307.155,527.541,81.441,43.852,339.983,1302.958,24.03,6.16,22,18.413,3.654,57707,0.14,0.16,9.43,52.36
USA,2020,1,2020-01-01,322.0,19195.471,59576.16,4270.108,14.58,83.82,,563.638,11516.725,62.89,482.274,663.915,135.452,60.255,356.054,1558.103,31.76,6.0,19,21.784,4.385,64556,0.14,0.18,9.68,53.06
USA,2020,2,2020-02-01,322.0,19206.354,59716.05,4268.702,14.6,86.07,44.41,417.475,10568.254,65.2,516.244,689.726,99.336,57.526,306.7,1642.994,31.58,6.23,21,21.904,4.489,64736,0.13,0.16,9.8,53.32
USA,2020,3,2020-03-01,322.0,19196.906,59708.79,4269.505,14.61,88.11,46.93,496.629,9601.469,64.61,516.676,568.363,105.56,51.639,283.567,1612.71,30.99,5.91,22,22.083,4.368,64474,0.12,0.18,10.0,52.16
USA,2020,4,2020-04-01,322.0,19193.894,59655.98,4270.102,14.6,86.05,45.1,441.623,8636.345,64.18,507.252,462.091,76.943,45.936,258.022,1612.38,30.76,6.4,20,21.576,4.349,64427,0.13,0.17,9.69,56.14
USA,2020,5,2020-05-01,322.0,19212.147,59623.36,4270.181,14.58,80.73,46.11,423.164,8646.776,65.37,566.314,423.839,83.535,47.042,248.929,1627.823,31.18,6.08,19,21.926,4.388,64414,0.12,0.16,9.96,58.29
USA,2020,6,2020-06-01,322.0,19195.425,59637.18,4269.648,14.59,84.58,43.11,613.024,9599.647,64.11,667.114,410.74,112.529,51.289,286.596,1599.227,31.32,,20,21.915,4.396,64994,0.13,0.18,9.84,58.45
USA,2020,7,2020-07-01,322.0,19183.721,59599.11,4269.936,14.59,84.12,46.62,619.054,10552.396,63.17,667.109,388.925,91.618,55.552,324.522,1569.255,31.86,6.14,20,21.959,4.511,64886,0.13,0.16,9.77,53.97
USA,2020,8,2020-08-01,322.0,19201.136,59675.0,4270.574,14.6,85.81,46.2,435.111,11528.049,66.87,705.989,512.969,158.333,64.271,319.145,1661.692,30.52,6.16,21,21.88,4.413,64472,0.13,0.16,9.73,55.45
USA,2020,9,2020-09-01,322.0,19203.191,59702.98,4269.728,14.6,86.38,45.89,534.798,10560.014,62.91,553.901,498.639,107.469,55.392,325.556,1572.712,31.02,6.21,20,21.647,4.378,64832,0.13,0.17,9.98,58.07
USA,2020,10,2020-10-01,321.0,19197.692,59747.98,4269.765,14.62,87.52,,472.095,9601.836,64.19,462.502,513.201,121.645,51.445,286.067,1632.967,32.07,6.1,20,21.528,4.258,64900,0.14,0.18,9.99,53.14
USA,2020,11,2020-11-01,321.0,19200.804,59725.79,4269.193,14.61,83.91,44.79,494.646,8641.669,64.65,373.001,512.378,96.611,46.488,254.052,1626.673,30.85,5.87,20,21.86,4.582,64773,0.13,0.18,9.86,56.24
USA,2020,12,2020-12-01,323.0,19189.089,59498.86,4270.089,14.56,81.19,45.77,488.925,9594.406,64.02,358.075,614.873,104.001,51.026,287.213,1613.489,31.24,5.89,19,21.929,4.471,64832,0.13,0.17,9.83,53.29
USA,2021,1,2021-01-01,324.0,19686.941,60749.94,4162.399,14.13,83.92,45.29,476.404,11821.041,70.58,556.588,764.971,167.653,69.615,289.651,1902.001,39.13,5.83,26,25.68,5.096,72657,0.13,0.18,9.82,55.3
USA,2021,2,2021-02-01,324.0,19685.736,60725.84,4162.384,14.12,85.23,45.38,443.324,10828.213,71.49,580.233,774.916,154.267,64.66,257.016,1929.692,40.0,6.28,25,25.908,5.068,72533,0.13,0.2,10.0,57.42
USA,2021,3,2021-03-01,325.0,19674.633,60621.86,4163.345,14.11,83.7,45.23,408.927,9835.038,71.39,584.766,643.477,130.352,58.445,234.558,1942.407,38.72,6.25,25,25.902,5.283,72574,0.13,0.19,9.48,57.14
USA,2021,4,2021-04-01,324.0,19682.687,60805.46,4163.197,14.15,79.95,45.33,498.476,8858.111,71.93,583.876,530.611,120.154,53.236,207.371,1939.949,38.85,6.77,26,25.509,5.277,72417,0.13,0.19,10.0,60.4
USA,2021,5,2021-05-01,325.0,19689.594,60642.67,4163.355,14.11,83.34,45.63,492.767,8863.287,72.7,644.241,484.143,100.867,53.708,201.026,1965.375,39.7,6.03,24,25.586,4.918,72524,0.13,0.17,9.38,56.35
USA,2021,6,2021-06-01,324.0,19690.639,60829.97,4162.835,14.15,80.32,46.23,475.739,9859.597,71.23,761.58,467.635,96.539,58.524,236.212,1925.408,38.9,6.34,25,25.717,5.084,72260,0.13,0.16,9.54,56.96
USA,2021,7,2021-07-01,323.0,19657.814,60792.25,4162.732,14.16,84.1,46.25,551.621,10816.726,71.45,772.166,450.699,116.163,64.525,256.257,1910.476,38.14,6.23,25,25.589,5.119,72772,0.12,0.18,9.98,58.23
USA,2021,8,2021-08-01,324.0,19685.894,60754.5,4162.517,14.13,,46.46,480.275,11815.764,73.21,792.969,577.028,137.076,72.151,263.73,1983.617,38.66,,25,25.769,5.078,72652,0.13,0.19,9.66,57.12
USA,2021,9,2021-09-01,324.0,19666.975,60704.51,4163.564,14.14,87.34,46.39,498.381,10816.818,72.84,656.687,591.575,157.213,65.782,244.482,1967.87,38.53,6.07,24,25.864,4.916,72700,0.12,0.2,10.0,56.59
USA,2021,10,2021-10-01,324.0,19682.851,60768.96,4162.717,14.14,78.58,46.87,571.908,9845.143,71.39,527.075,585.931,115.408,58.708,234.72,1946.844,39.57,6.04,26,25.637,5.114,72529,0.13,0.18,9.87,54.41
USA,2021,11,2021-11-01,323.0,19672.488,60850.65,4162.59,14.16,82.14,48.2,450.167,8843.584,72.31,426.58,585.988,94.361,53.26,203.498,1977.982,39.89,6.53,25,25.714,5.156,72403,0.13,0.18,9.99,63.57
USA,2021,12,2021-12-01,324.0,19684.632,60766.12,4163.478,14.14,80.11,46.75,377.808,9840.114,72.74,417.231,715.969,128.391,59.613,223.096,1965.228,39.44,5.93,26,25.674,5.205,72454,0.12,0.2,9.9,58.62
USA,2022,1,2022-01-01,326.0,20173.322,61824.06,4059.441,13.68,79.16,47.71,211.795,12105.45,79.18,638.442,879.164,155.097,80.081,209.491,2289.819,46.55,6.57,28,30.466,6.262,80971,0.13,0.2,10.0,59.16
USA,2022,2,2022-02-01,327.0,20171.793,61741.61,4059.354,13.67,78.23,48.74,462.908,11096.557,79.46,661.951,881.888,164.594,73.337,190.723,2294.239,47.5,6.78,30,30.402,6.235,80969,0.13,0.21,10.0,60.33
USA,2022,3,2022-03-01,326.0,20158.713,61824.48,4058.799,13.69,77.99,48.19,536.236,10075.387,79.44,666.706,733.111,145.256,66.63,172.175,2292.373,47.44,6.07,28,30.459,6.012,81212,0.14,0.22,10.0,58.38
USA,2022,4,2022-04-01,327.0,20174.471,61753.45,4059.643,13.67,79.27,48.14,449.727,9079.341,79.63,662.825,602.148,137.54,60.254,154.412,2293.303,47.49,6.47,29,30.501,6.005,81326,0.13,0.22,10.0,63.02
USA,2022,5,2022-05-01,326.0,20183.52,61844.89,4059.645,13.68,78.35,48.38,449.157,9083.552,78.39,712.336,533.708,96.431,59.271,164.407,2282.732,47.93,6.19,28,30.476,6.083,81561,0.13,0.23,10.0,66.1
USA,2022,6,2022-06-01,325.0,20169.731,61987.89,4059.236,13.72,80.37,48.02,363.308,10091.128,78.42,857.321,527.863,124.251,65.911,182.606,2280.084,47.39,6.42,28,30.324,6.036,81191,0.13,0.18,10.0,63.03
USA,2022,7,2022-07-01,327.0,20197.034,61848.37,4059.107,13.67,76.46,44.87,374.954,11117.105,79.07,879.152,513.07,130.577,73.28,193.787,2302.612,46.81,6.14,29,30.469,6.045,81029,0.12,0.19,9.81,58.12
USA,2022,8,2022-08-01,327.0,20169.828,61669.83,4058.92,13.65,80.91,48.74,431.863,12102.365,78.52,870.412,633.744,171.629,79.24,216.639,2282.059,47.99,,28,30.248,6.1,80999,0.12,0.2,10.0,56.77
USA,2022,9,2022-09-01,326.0,20171.348,61858.8,4059.324,13.69,82.24,47.25,493.204,11095.131,80.0,738.544,665.146,171.343,73.905,185.046,2324.673,47.07,6.25,31,30.679,6.233,81311,0.12,0.22,10.0,61.44
USA,2022,10,2022-10-01,326.0,20164.863,61774.73,4059.893,13.68,76.45,46.57,369.578,10086.261,78.31,592.543,658.029,148.79,65.839,181.755,2267.336,46.39,6.31,28,30.575,5.956,81289,0.12,0.21,10.0,57.77
USA,2022,11,2022-11-01,327.0,20156.627,61721.62,4059.46,13.67,81.29,47.21,409.533,9070.833,78.08,471.61,648.931,133.728,59.028,165.392,2266.432,46.66,6.65,29,30.237,6.246,81135,0.12,0.23,10.0,62.35
USA,2022,12,2022-12-01,327.0,20192.784,61790.43,4059.185,13.66,83.42,48.85,348.558,10084.694,79.37,466.583,800.005,119.645,66.639,174.179,2304.243,46.95,6.67,29,30.163,6.08,81319,0.12,0.21,10.0,63.47
USA,2023,1,2023-01-01,328.0,20683.609,62984.2,3957.753,13.26,81.9,46.74,361.058,12419.939,80.0,662.938,910.74,184.222,82.95,207.059,2474.43,56.48,6.74,30,35.904,7.274,91145,0.13,0.24,10.0,62.29
USA,2023,2,2023-02-01,327.0,20677.594,63147.31,3958.089,13.3,82.41,50.55,492.044,11376.509,80.0,683.067,910.239,168.151,75.825,189.772,2484.99,55.07,6.29,30,35.738,7.026,91103,0.12,0.21,10.0,62.96
USA,2023,3,2023-03-01,329.0,20668.062,62844.9,3957.445,13.24,82.06,49.26,337.869,10337.528,80.0,689.382,758.967,130.389,68.841,172.488,2488.506,56.81,6.49,31,35.712,7.147,91188,0.12,0.22,10.0,62.94
USA,2023,4,2023-04-01,328.0,20678.109,62963.03,3956.719,13.25,75.28,48.49,407.527,9311.878,80.0,683.244,620.736,97.988,62.021,154.542,2477.832,56.05,6.37,31,35.811,7.294,90810,0.12,0.22,10.0,62.19
USA,2023,5,2023-05-01,329.0,20686.498,62888.57,3958.274,13.24,81.89,50.75,247.857,9309.243,80.0,745.22,559.129,140.749,61.985,155.55,2484.183,56.53,6.72,31,35.832,7.213,90548,0.12,0.22,10.0,63.7
USA,2023,6,2023-06-01,328.0,20677.438,62990.93,3957.852,13.26,78.03,49.65,543.819,10344.534,80.0,896.528,551.881,130.149,69.077,172.995,2478.455,55.08,7.08,29,36.017,7.191,91537,0.12,0.22,10.0,62.31
USA,2023,7,2023-07-01,329.0,20676.017,62835.89,3958.223,13.23,80.79,50.87,272.585,11372.984,80.0,909.781,530.193,171.531,75.782,189.386,2489.652,55.94,6.95,30,35.752,7.093,90982,0.12,0.24,10.0,61.95
USA,2023,8,2023-08-01,329.0,20694.399,62947.08,3956.538,13.24,83.84,48.97,208.882,12415.435,80.0,911.5,662.371,190.925,82.694,207.415,2464.29,56.82,6.83,31,35.7,7.228,90584,0.12,0.23,10.0,65.9
USA,2023,9,2023-09-01,329.0,20696.158,62938.41,3957.264,13.24,80.25,49.2,227.824,11377.332,80.0,758.034,682.484,119.33,75.883,189.95,2469.734,55.67,,31,35.493,7.022,90864,0.12,0.23,10.0,60.43
USA,2023,10,2023-10-01,329.0,20683.186,62878.21,3956.888,13.23,74.96,48.86,498.441,10337.25,80.0,620.294,689.015,147.45,68.872,172.836,2481.255,54.85,6.46,30,35.586,7.127,91079,0.11,0.23,10.0,65.42
USA,2023,11,2023-11-01,329.0,20670.413,62813.71,3958.036,13.23,76.49,48.91,335.646,9312.06,80.0,496.696,682.861,132.609,62.111,154.841,2487.677,56.05,6.58,32,35.668,7.015,91127,0.12,0.24,10.0,63.35
USA,2023,12,2023-12-01,329.0,20677.432,62914.12,3957.181,13.24,77.3,49.72,351.259,10339.78,80.0,483.756,827.959,105.409,68.688,171.58,2488.744,56.49,6.56,29,35.553,7.129,91086,0.12,0.24,10.0,63.27
USA,2024,1,2024-01-01,330.0,21196.595,64138.32,3858.457,12.84,81.85,50.41,409.872,12722.552,80.0,677.699,932.734,176.564,84.652,212.662,2627.701,65.54,6.86,29,42.042,8.579,101556,0.12,0.25,10.0,60.54
USA,2024,2,2024-02-01,330.0,21200.006,64238.15,3859.093,12.86,75.46,,226.347,11658.772,80.0,700.921,933.262,174.923,77.622,193.96,2632.996,65.53,6.75,28,42.073,8.373,101802,0.11,0.26,10.0,63.08
USA,2024,3,2024-03-01,331.0,21184.63,64051.59,3858.197,12.83,75.86,50.43,253.704,10588.56,80.0,707.464,776.393,152.605,70.497,176.018,2642.691,65.58,7.05,28,42.279,8.409,101657,0.12,0.24,10.0,65.34
USA,2024,4,2024-04-01,331.0,21193.444,64033.73,3858.55,12.82,75.91,51.49,294.358,9532.624,80.0,698.441,635.654,144.657,63.321,158.988,2649.085,64.89,7.04,28,42.304,8.633,101931,0.11,0.25,10.0,62.85
USA,2024,5,2024-05-01,331.0,21193.164,63967.68,3858.669,12.81,80.2,51.21,312.065,9534.943,80.0,762.074,571.895,147.526,63.563,158.645,2651.548,66.2,6.9,28,41.856,8.393,101884,0.11,0.24,10.0,62.77
USA,2024,6,2024-06-01,331.0,21199.439,63966.3,3858.905,12.81,78.41,49.99,291.072,10589.759,80.0,917.609,565.041,124.747,70.563,176.068,2651.242,65.98,6.99,29,42.29,8.423,101668,0.12,0.25,10.0,
USA,2024,7,2024-07-01,331.0,21181.248,63990.58,3857.782,12.82,76.35,51.25,362.906,11653.471,80.0,932.294,543.671,127.079,77.685,194.135,2635.32,,6.2,30,42.399,8.573,101782,0.12,0.24,10.0,63.63
USA,2024,8,2024-08-01,331.0,21199.656,63973.81,3858.883,12.81,79.99,50.62,352.837,12715.69,80.0,932.247,678.258,151.298,84.723,211.305,2663.62,64.33,6.3,30,41.921,8.536,101799,0.13,0.26,10.0,63.38
USA,2024,9,2024-09-01,330.0,21196.997,64199.58,3859.337,12.86,73.91,50.6,376.972,11658.532,80.0,777.413,699.414,185.241,77.853,194.383,2636.217,64.43,6.93,28,42.201,8.413,101897,0.12,0.25,10.0,63.72
USA,2024,10,2024-10-01,331.0,21203.754,64086.11,3858.953,12.83,,52.32,142.038,10599.887,80.0,635.439,706.319,108.613,70.676,176.853,2651.72,65.01,6.65,28,42.267,8.613,101461,0.12,0.27,10.0,64.09
USA,2024,11,2024-11-01,331.0,21200.084,64102.88,3857.636,12.83,74.4,50.63,270.83,9535.566,80.0,508.493,699.371,116.582,63.396,159.413,2623.823,64.39,,28,42.113,8.275,102019,0.11,0.27,10.0,62.07
USA,2024,12,2024-12-01,331.0,21182.031,64050.22,3857.382,12.83,76.74,50.67,175.052,10589.386,80.0,494.064,847.297,131.898,70.728,176.473,2638.527,64.96,6.65,29,41.936,8.686,101810,0.12,0.27,10.0,63.78
USA,2025,1,2025-01-01,334.0,21719.152,65000.3,3761.904,12.38,73.35,53.26,340.706,13023.794,80.0,694.769,954.716,155.878,86.94,216.326,2807.57,74.12,6.77,25,49.852,9.807,114069,0.11,0.3,10.0,60.15
USA,2025,2,2025-02-01,333.0,21733.886,65282.33,3762.554,12.43,74.4,52.86,244.729,11949.211,80.0,716.569,955.276,127.943,79.628,200.51,2808.806,75.32,6.83,23,49.808,9.936,113954,0.12,0.29,10.0,65.28
USA,2025,3,2025-03-01,334.0,21743.318,65086.02,3762.002,12.39,80.37,53.73,274.191,10877.61,80.0,725.023,797.697,158.22,72.512,180.871,2799.924,75.54,7.03,26,49.933,9.86,114012,0.12,0.29,10.0,64.92
USA,2025,4,2025-04-01,333.0,21733.995,65285.57,3761.892,12.43,75.86,51.18,234.508,9784.681,80.0,718.76,652.39,156.545,65.221,162.551,2796.235,75.57,6.75,25,49.896,9.825,113914,0.12,0.27,10.0,63.84
USA,2025,5,2025-05-01,334.0,21742.147,65184.97,3762.617,12.41,76.09,51.18,371.954,9780.105,80.0,782.129,587.209,143.143,65.147,162.596,2792.938,75.8,6.59,23,49.816,10.099,114215,0.12,0.28,10.0,65.55
USA,2025,6,2025-06-01,334.0,21714.733,65098.23,3762.018,12.41,79.34,52.46,253.675,10858.14,80.0,940.862,579.522,155.308,72.36,181.08,2792.248,75.58,6.81,25,50.22,10.078,114277,0.11,0.28,10.0,65.88
USA,2025,7,2025-07-01,333.0,21738.205,65286.64,3763.249,12.43,79.04,51.74,363.038,11959.372,80.0,956.318,556.621,178.017,80.159,199.271,2791.731,75.1,6.89,25,49.773,9.994,113994,0.12,0.29,10.0,64.32
USA,2025,8,2025-08-01,332.0,21734.649,65396.76,3761.853,12.45,73.36,53.09,360.361,13025.878,80.0,954.903,695.195,183.838,86.858,217.805,2810.527,74.0,7.1,26,49.754,10.093,114020,0.12,0.28,10.0,65.54
USA,2025,9,2025-09-01,333.0,21730.252,65255.33,3761.65,12.43,,53.8,422.738,11941.277,80.0,795.264,716.466,122.494,79.631,198.983,2802.154,74.97,6.6,25,50.089,10.1,113739,0.12,0.27,10.0,62.67
USA,2025,10,2025-10-01,333.0,21720.339,65303.65,3761.743,12.44,,52.33,295.049,10851.915,80.0,651.822,723.75,142.243,72.362,180.89,2813.864,75.04,6.35,25,49.877,10.101,113972,0.13,0.29,10.0,64.93
USA,2025,11,2025-11-01,334.0,21739.11,65153.1,3762.645,12.4,66.92,52.25,323.722,9784.385,80.0,521.619,717.189,162.303,65.079,163.31,2787.261,75.58,6.36,25,49.48,10.111,113572,0.11,0.28,10.0,64.02
USA,2025,12,2025-12-01,334.0,21726.218,64984.17,3761.554,12.38,77.0,51.01,327.896,10863.317,80.0,507.593,868.101,160.347,72.252,180.846,2801.258,74.64,6.63,25,49.671,9.918,114038,0.11,0.27,10.0,63.0
UK,2010,1,2010-01-01,60.0,2520.063,42178.32,499.247,9.19,108.25,30.78,1036.692,1636.625,18.86,15.417,36.067,4.787,2.715,111.738,90.241,-0.26,7.16,16,1.703,0.416,10005,0.16,0.08,9.25,38.82
UK,2010,2,2010-02-01,60.0,2514.803,42136.39,500.332,9.22,106.85,28.99,1021.364,1507.603,17.34,14.083,27.776,3.917,2.309,104.049,93.377,0.15,7.03,19,1.781,0.318,10111,0.16,0.06,9.3,34.85
UK,2010,3,2010-03-01,60.0,2480.803,41240.14,499.566,9.14,103.65,29.57,840.481,1368.377,16.96,18.5,22.97,3.4,2.008,94.049,78.877,0.25,6.76,20,1.628,0.244,10184,0.16,0.07,9.26,31.11
UK,2010,4,2010-04-01,60.0,2515.404,41599.76,499.755,9.09,104.52,29.79,945.122,1253.702,19.49,22.702,19.904,3.346,2.038,83.887,79.707,-0.86,7.06,18,1.597,0.621,9826,0.16,0.06,9.41,33.15
UK,2010,5,2010-05-01,60.0,2519.395,42158.52,500.043,9.2,102.38,28.24,1091.11,1132.543,17.2,20.039,13.005,2.806,1.686,77.791,90.462,0.39,6.74,18,1.738,0.33,10077,0.17,0.05,8.58,37.22
UK,2010,6,2010-06-01,60.0,2495.798,41636.0,500.427,9.18,102.47,27.7,921.436,1000.268,17.07,18.512,10.37,3.442,1.375,69.735,71.464,-0.72,7.55,16,1.3,0.343,9995,0.15,0.06,9.7,33.64
UK,2010,7,2010-07-01,60.0,2501.307,41606.37,500.277,9.15,101.05,30.99,1021.132,992.876,17.95,17.347,7.726,3.171,1.531,66.998,98.789,0.01,7.17,18,1.895,0.431,9963,0.16,0.05,8.87,32.65
UK,2010,8,2010-08-01,61.0,2509.986,41135.15,499.597,9.01,103.02,30.14,915.449,1136.032,15.71,16.383,10.382,2.394,1.464,79.955,71.411,0.49,6.9,17,1.515,0.381,9790,0.16,0.05,9.03,33.98
UK,2010,9,2010-09-01,60.0,2520.216,42255.44,500.084,9.22,99.67,30.24,830.688,1253.967,17.37,16.002,16.286,3.406,1.615,86.269,94.347,,6.42,17,1.973,0.373,10111,0.17,0.05,8.55,30.22
UK,2010,10,2010-10-01,60.0,2488.603,41465.23,499.926,9.16,111.25,28.33,1070.046,1375.405,16.49,14.822,20.73,4.531,1.763,95.837,56.614,-0.36,7.06,17,1.364,0.313,10000,0.16,0.06,9.03,33.99
UK,2010,11,2010-11-01,61.0,2509.843,41190.79,499.538,9.02,106.0,30.34,923.172,1508.511,18.28,15.446,29.57,5.319,2.36,102.659,92.315,-0.22,7.12,17,1.864,0.372,9894,0.16,0.05,8.89,30.12
UK,2010,12,2010-12-01,60.0,2488.185,41488.77,499.375,9.16,99.95,31.45,812.505,1614.272,18.44,14.223,33.878,5.356,2.547,109.606,101.478,0.34,6.75,17,1.823,0.416,10156,0.16,0.03,8.75,35.29
UK,2011,1,2011-01-01,60.0,2539.904,42423.57,483.066,8.88,102.66,31.71,1087.804,1660.832,23.69,19.605,46.117,5.154,3.085,105.166,175.19,-0.1,6.91,19,1.748,0.347,11320,0.16,0.06,8.98,38.81
UK,2011,2,2011-02-01,60.0,2522.199,42102.32,483.124,8.87,104.42,32.19,981.126,1511.98,23.82,20.904,39.043,4.663,3.005,95.005,149.357,0.77,7.08,20,1.845,0.169,10844,0.16,0.05,9.0,39.35
UK,2011,3,2011-03-01,61.0,2527.222,41760.08,482.99,8.78,104.16,30.75,928.081,1392.972,22.47,23.539,30.829,4.534,2.733,89.868,150.517,-0.07,6.83,19,2.264,0.335,10868,0.16,0.06,9.08,34.25
UK,2011,4,2011-04-01,60.0,2520.32,41900.75,482.562,8.82,,32.13,1047.68,1256.412,23.06,26.265,23.847,5.245,2.439,79.953,157.007,0.43,6.93,18,1.804,0.282,11067,0.16,0.07,8.99,35.51
UK,2011,5,2011-05-01,60.0,2533.421,42133.69,482.815,8.83,97.66,31.61,1046.849,1138.31,22.31,24.768,17.177,4.003,2.097,73.868,162.943,0.67,7.03,18,1.75,0.34,10669,0.16,0.04,8.46,37.89
UK,2011,6,2011-06-01,61.0,2529.519,41736.79,482.071,8.75,104.39,32.29,1068.199,1004.659,22.41,23.578,13.244,3.582,1.825,65.474,139.139,-0.27,7.11,20,1.737,0.354,10703,0.16,0.05,8.87,37.98
UK,2011,7,2011-07-01,60.0,2529.846,42129.16,482.87,8.85,102.33,30.78,789.967,1015.441,22.23,22.733,12.099,4.378,1.919,64.744,152.37,-0.49,7.24,17,1.615,0.273,10621,0.15,0.06,9.52,34.31
UK,2011,8,2011-08-01,60.0,2506.583,41753.35,483.153,8.85,98.42,32.22,956.766,1122.954,24.05,23.775,15.832,4.356,2.13,70.864,177.221,,7.26,20,1.859,0.442,10730,0.15,0.06,9.34,38.64
UK,2011,9,2011-09-01,60.0,2519.73,42112.08,482.798,8.88,103.02,31.33,1071.83,1263.222,23.84,22.552,23.331,5.014,2.527,80.296,163.816,0.2,6.98,21,1.51,0.371,10797,0.16,0.07,9.39,41.21
UK,2011,10,2011-10-01,60.0,2520.3,41902.4,482.492,8.82,105.38,33.61,1022.46,1384.013,23.43,22.359,29.337,6.12,2.722,88.967,155.38,0.4,7.29,19,2.024,0.613,10924,0.16,0.05,9.37,39.31
UK,2011,11,2011-11-01,61.0,2519.927,41333.24,482.475,8.71,99.36,29.27,949.892,1517.619,22.82,19.954,37.294,6.302,2.946,97.473,172.972,-0.48,7.22,18,1.765,0.307,10855,0.16,0.07,9.06,38.68
UK,2011,12,2011-12-01,60.0,2534.28,42250.08,482.778,8.85,107.88,32.66,909.393,1647.727,21.85,17.276,42.407,6.542,2.969,107.565,149.674,0.25,7.0,20,1.937,0.242,10744,0.17,0.06,8.84,38.81
UK,2012,1,2012-01-01,61.0,2555.79,41819.8,466.512,8.4,106.36,31.2,1021.877,1663.093,27.5,23.627,53.893,5.998,3.636,100.058,239.227,0.17,7.42,19,2.375,0.804,11666,0.15,0.08,9.28,41.07
UK,2012,2,2012-02-01,60.0,2553.476,42385.68,466.379,8.52,105.81,32.41,926.276,1522.36,29.3,26.194,48.751,8.322,3.633,89.55,264.789,-0.25,7.22,19,2.215,0.369,11717,0.16,0.08,9.13,43.12
UK,2012,3,2012-03-01,60.0,2547.657,42593.6,465.645,8.56,107.3,32.1,870.8,1401.358,29.69,31.254,41.529,7.74,3.481,81.759,260.596,0.15,6.99,19,2.23,0.517,12083,0.16,0.07,9.24,42.11
UK,2012,4,2012-04-01,61.0,2548.493,41721.02,466.628,8.4,97.91,33.82,973.654,1273.705,28.29,32.464,30.449,5.483,3.006,75.882,244.151,0.38,6.96,18,2.24,0.556,11614,0.16,0.06,9.83,38.54
UK,2012,5,2012-05-01,60.0,2563.159,42753.83,465.608,8.54,94.21,,873.61,1154.856,27.1,31.806,21.253,4.664,2.551,70.101,240.107,-0.33,,19,2.124,0.453,11770,0.15,0.07,9.16,39.35
UK,2012,6,2012-06-01,61.0,2548.569,41735.62,465.694,8.39,102.04,33.09,1127.033,1018.724,29.15,31.304,18.007,4.843,2.431,59.345,252.526,0.4,7.44,18,2.189,0.563,12082,0.15,0.07,9.37,40.27
UK,2012,7,2012-07-01,61.0,2533.116,41405.96,465.198,8.36,99.72,34.1,1065.005,1007.245,28.01,27.935,14.063,5.251,2.336,60.199,250.745,-0.32,7.29,19,1.941,0.475,11843,0.16,0.08,8.91,42.5
